xi         mu          p          mu_min      mu_max      p_min      p_max      alpha_t  ep         chi_m      alpha_m    Pm         ddmp        ddmt        ddmv        ddmb              Lambda      Rm          Ga         q          alpha_v    delta      ms               Omega      kappa_BP   lambda_BP  E                Br_Bphi_SM Bphi_Bz_SM Br_Bz_SM         r_A        z_A              r_max      twoPjet_Pacc
0.142      0.0140      2.527      0.0139      0.0339      2.427      2.627      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            24.270      25.270      1.236      10.12      0.118      0.986      0.299            0.869      1.064      3.858      4.095            0.583      2.060      1.200            2.142      1.360            2.285      0.570
0.142      0.0139      2.430      0.0139      0.0339      2.330      2.530      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            23.300      24.300      1.288      9.745      0.118      0.986      0.286            0.874      1.033      3.874      4.150            0.575      2.026      1.164            2.154      1.455            2.234      0.584
0.142      0.0025      2.915      0.0011      0.0031      2.815      3.015      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            28.150      29.150      1.066      27.66      0.050      0.988      0.146            0.853      2.761      3.725      3.795            0.551      3.419      1.883            2.096      0.876            2.593      0.495
0.142      0.0141      2.624      0.0123      0.0323      2.524      2.724      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            25.240      26.240      1.189      10.46      0.119      0.986      0.312            0.864      1.090      3.838      4.035            0.614      2.052      1.260            2.120      1.248            2.371      0.555
0.142      0.0638      2.430      0.0523      0.0723      2.330      2.530      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            23.300      24.300      1.288      4.515      0.253      0.979      0.614            0.867      0.528      3.913      4.168            0.860      1.175      1.010            2.148      1.743            2.288      0.588
0.142      0.0025      2.915      0.0016      0.0036      2.815      3.015      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            28.150      29.150      1.066      27.66      0.050      0.988      0.146            0.853      2.761      3.725      3.795            0.551      3.419      1.883            2.096      0.876            2.593      0.495
0.142      0.0141      2.574      0.0109      0.0309      2.524      2.724      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            24.740      25.740      1.213      10.28      0.119      0.986      0.305            0.867      1.077      3.848      4.066            0.602      2.048      1.233            2.128      1.291            2.384      0.563
0.142      0.0639      2.430      0.0464      0.0664      2.330      2.530      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            23.300      24.300      1.288      4.515      0.253      0.979      0.614            0.867      0.528      3.913      4.168            0.861      1.174      1.011            2.144      1.730            2.277      0.588
0.142      0.0009      2.712      0.0007      0.0009      2.524      2.724      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            26.115      27.115      1.149      43.61      0.030      0.988      0.080            0.863      4.417      3.700      3.809            0.489      4.295      2.100            2.098      0.827            2.444      0.498
0.142      0.0052      2.818      0.0037      0.0057      2.718      2.918      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            27.180      28.180      1.104      18.58      0.072      0.987      0.204            0.857      1.881      3.792      3.923            0.560      2.871      1.607            2.114      0.994            2.518      0.527
0.142      0.0052      2.721      0.0033      0.0053      2.621      2.821      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            26.210      27.210      1.145      18.00      0.072      0.987      0.196            0.861      1.839      3.816      3.989            0.524      2.931      1.537            2.126      1.040            2.406      0.542
0.142      0.0666      2.333      0.0666      0.0866      2.233      2.433      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            22.330      23.330      1.343      4.237      0.258      0.979      0.602            0.872      0.504      3.933      4.229            0.896      1.105      0.990            2.135      1.777            2.303      0.605
0.142      0.0052      2.818      0.0042      0.0062      2.718      2.918      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            27.180      28.180      1.104      18.58      0.072      0.987      0.204            0.857      1.881      3.792      3.923            0.560      2.871      1.607            2.114      0.994            2.518      0.527
0.142      0.0638      2.430      0.0590      0.0790      2.330      2.530      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            23.300      24.300      1.288      4.515      0.253      0.979      0.614            0.867      0.528      3.913      4.168            0.860      1.175      1.010            2.148      1.743            2.288      0.588
0.132      0.0054      3.012      0.0037      0.0057      2.912      3.112      0.0      0.100      1.000      1.000      1.000      -2.000      -2.000      -2.000      -2.000            29.120      30.120      1.030      19.64      0.073      0.987      0.220            0.848      1.819      3.967      4.170            0.583      2.871      1.673            2.169      0.999            2.551      0.503
